country,brand_name,month,months_postgx,volume
COUNTRY_4253,BRAND_7FD0,Jun,-18,454715.6300654296
COUNTRY_4253,BRAND_7FD0,Jul,-17,412159.68279058096
COUNTRY_4253,BRAND_7FD0,Aug,-16,422003.072588809
COUNTRY_4253,BRAND_7FD0,Sep,-15,477292.1090133402
COUNTRY_4253,BRAND_7FD0,Oct,-14,384245.9757908053
COUNTRY_4253,BRAND_7FD0,Nov,-13,424784.1847103929
COUNTRY_4253,BRAND_7FD0,Dec,-12,450090.7392667911
COUNTRY_4253,BRAND_7FD0,Jan,-11,381038.6006529224
COUNTRY_4253,BRAND_7FD0,Feb,-10,527152.0343649285
COUNTRY_4253,BRAND_7FD0,Mar,-9,495742.6792030447
COUNTRY_4253,BRAND_7FD0,Apr,-8,433298.2393144211
COUNTRY_4253,BRAND_7FD0,May,-7,507100.8681824736
COUNTRY_4253,BRAND_7FD0,Jun,-6,473138.7075255892
COUNTRY_4253,BRAND_7FD0,Jul,-5,480174.0809766911
COUNTRY_4253,BRAND_7FD0,Aug,-4,516886.8862403987
COUNTRY_4253,BRAND_7FD0,Sep,-3,547454.0517746529
COUNTRY_4253,BRAND_7FD0,Oct,-2,412813.62068887614
COUNTRY_4253,BRAND_7FD0,Nov,-1,363603.19799480506
COUNTRY_4253,BRAND_7FD0,Dec,0,389000.5460441075
COUNTRY_4253,BRAND_7FD0,Jan,1,410152.9795981744
COUNTRY_4253,BRAND_7FD0,Feb,2,373656.4421350566
COUNTRY_4253,BRAND_7FD0,Mar,3,400905.7233988548
COUNTRY_4253,BRAND_7FD0,Apr,4,414990.4746252329
COUNTRY_4253,BRAND_7FD0,May,5,438315.1676319978
COUNTRY_4253,BRAND_7FD0,Jun,6,387508.9247163602
COUNTRY_4253,BRAND_7FD0,Jul,7,485239.6043979054
COUNTRY_4253,BRAND_7FD0,Aug,8,426150.5701392256
COUNTRY_4253,BRAND_7FD0,Sep,9,388424.6198392354
COUNTRY_4253,BRAND_7FD0,Oct,10,374557.2438321213
COUNTRY_4253,BRAND_7FD0,Nov,11,417693.3899794055
COUNTRY_4253,BRAND_7FD0,Dec,12,421900.2029660975
COUNTRY_4253,BRAND_7FD0,Jan,13,356777.79199067847
COUNTRY_4253,BRAND_7FD0,Feb,14,359445.4752279607
COUNTRY_4253,BRAND_7FD0,Mar,15,306252.9693499623
COUNTRY_4253,BRAND_7FD0,Apr,16,419945.2022701488
COUNTRY_4253,BRAND_7FD0,May,17,340887.2472500532
COUNTRY_4253,BRAND_7FD0,Jun,18,308028.5302555285
COUNTRY_4253,BRAND_7FD0,Jul,19,328758.12208113034
COUNTRY_4253,BRAND_7FD0,Aug,20,347760.7158203371
COUNTRY_4253,BRAND_7FD0,Sep,21,305363.85599315143
COUNTRY_4253,BRAND_7FD0,Oct,22,304546.6835215616
COUNTRY_4253,BRAND_7FD0,Nov,23,376679.42876966245
COUNTRY_4253,BRAND_6898,Jun,-24,1077053.87678749
COUNTRY_4253,BRAND_6898,Jul,-23,1133758.3319989392
COUNTRY_4253,BRAND_6898,Aug,-22,1141823.1152785565
COUNTRY_4253,BRAND_6898,Sep,-21,1209660.3164781593
COUNTRY_4253,BRAND_6898,Oct,-20,1077770.4031329097
COUNTRY_4253,BRAND_6898,Nov,-19,1125915.585297845
COUNTRY_4253,BRAND_6898,Dec,-18,1335335.1988984535
COUNTRY_4253,BRAND_6898,Jan,-17,1296324.2071419978
COUNTRY_4253,BRAND_6898,Feb,-16,1404321.87021865
COUNTRY_4253,BRAND_6898,Mar,-15,1386903.2156562305
COUNTRY_4253,BRAND_6898,Apr,-14,1401960.9150679708
COUNTRY_4253,BRAND_6898,May,-13,1520974.5343680342
COUNTRY_4253,BRAND_6898,Jun,-12,1388471.812926482
COUNTRY_4253,BRAND_6898,Jul,-11,1467732.6963073276
COUNTRY_4253,BRAND_6898,Aug,-10,1405163.9789081838
COUNTRY_4253,BRAND_6898,Sep,-9,1430125.264034843
COUNTRY_4253,BRAND_6898,Oct,-8,1164311.574737497
COUNTRY_4253,BRAND_6898,Nov,-7,1091022.5564004958
COUNTRY_4253,BRAND_6898,Dec,-6,1251040.3546916423
COUNTRY_4253,BRAND_6898,Jan,-5,1211301.2965277764
COUNTRY_4253,BRAND_6898,Feb,-4,1125407.3747103028
COUNTRY_4253,BRAND_6898,Mar,-3,1118290.7840782804
COUNTRY_4253,BRAND_6898,Apr,-2,1155186.9823425608
COUNTRY_4253,BRAND_6898,May,-1,1122953.1157955755
COUNTRY_4253,BRAND_6898,Jun,0,1091462.8017791144
COUNTRY_4253,BRAND_6898,Jul,1,1093357.88765434
COUNTRY_4253,BRAND_6898,Aug,2,993121.6078071304
COUNTRY_4253,BRAND_6898,Sep,3,928808.9270125796
COUNTRY_4253,BRAND_6898,Oct,4,837699.7980880726
COUNTRY_4253,BRAND_6898,Nov,5,709303.3184636508
COUNTRY_4253,BRAND_6898,Dec,6,755241.9057072946
COUNTRY_4253,BRAND_6898,Jan,7,707647.912627226
COUNTRY_4253,BRAND_6898,Feb,8,683528.2734081344
COUNTRY_4253,BRAND_6898,Mar,9,645995.4243542096
COUNTRY_4253,BRAND_6898,Apr,10,676413.1661459536
COUNTRY_4253,BRAND_6898,May,11,639547.6524840884
COUNTRY_4253,BRAND_6898,Jun,12,630736.1768128612
COUNTRY_4253,BRAND_6898,Jul,13,614182.9881914662
COUNTRY_4253,BRAND_6898,Aug,14,558439.8581213591
COUNTRY_4253,BRAND_6898,Sep,15,629474.2493524248
COUNTRY_4253,BRAND_6898,Oct,16,551782.751467548
COUNTRY_4253,BRAND_6898,Nov,17,460562.5346960649
COUNTRY_4253,BRAND_6898,Dec,18,559955.2509474882
COUNTRY_4253,BRAND_6898,Jan,19,484550.5487292413
COUNTRY_4253,BRAND_6898,Feb,20,441723.16939896496
COUNTRY_4253,BRAND_6898,Mar,21,448377.8058511943
COUNTRY_4253,BRAND_6898,Apr,22,434223.93395202246
COUNTRY_4253,BRAND_6898,May,23,389572.1446112802
COUNTRY_4253,BRAND_5239,Jun,-24,2456823.205286713
COUNTRY_4253,BRAND_5239,Jul,-23,2577792.089261042
COUNTRY_4253,BRAND_5239,Aug,-22,2498077.705961337
COUNTRY_4253,BRAND_5239,Sep,-21,2739409.955906649
COUNTRY_4253,BRAND_5239,Oct,-20,2375087.078010173
COUNTRY_4253,BRAND_5239,Nov,-19,2504740.143941151
COUNTRY_4253,BRAND_5239,Dec,-18,2966970.3738477686
COUNTRY_4253,BRAND_5239,Jan,-17,2544769.5717184995
COUNTRY_4253,BRAND_5239,Feb,-16,2712389.84673222
COUNTRY_4253,BRAND_5239,Mar,-15,2596752.3370021973
COUNTRY_4253,BRAND_5239,Apr,-14,2601046.508326648
COUNTRY_4253,BRAND_5239,May,-13,2796729.531798787
COUNTRY_4253,BRAND_5239,Jun,-12,2880592.729339636
COUNTRY_4253,BRAND_5239,Jul,-11,2797085.178053566
COUNTRY_4253,BRAND_5239,Aug,-10,2712085.795818865
COUNTRY_4253,BRAND_5239,Sep,-9,3012981.4679561816
COUNTRY_4253,BRAND_5239,Oct,-8,2790748.816478916
COUNTRY_4253,BRAND_5239,Nov,-7,2668247.490259422
COUNTRY_4253,BRAND_5239,Dec,-6,3195923.007332565
COUNTRY_4253,BRAND_5239,Jan,-5,2741344.259497646
COUNTRY_4253,BRAND_5239,Feb,-4,3022599.185679178
COUNTRY_4253,BRAND_5239,Mar,-3,2877208.3855154137
COUNTRY_4253,BRAND_5239,Apr,-2,2692359.2090381533
COUNTRY_4253,BRAND_5239,May,-1,2664949.278018198
COUNTRY_4253,BRAND_5239,Jun,0,2527254.084438491
COUNTRY_4253,BRAND_5239,Jul,1,2483048.2110647256
COUNTRY_4253,BRAND_5239,Aug,2,2358000.7855895986
COUNTRY_4253,BRAND_5239,Sep,3,2269084.596546519
COUNTRY_4253,BRAND_5239,Oct,4,2035298.827095623
COUNTRY_4253,BRAND_5239,Nov,5,1847763.5717928135
COUNTRY_4253,BRAND_5239,Dec,6,2061721.0680791556
COUNTRY_4253,BRAND_5239,Jan,7,1724529.5864015971
COUNTRY_4253,BRAND_5239,Feb,8,1748043.3859195162
COUNTRY_4253,BRAND_5239,Mar,9,1601173.1078688323
COUNTRY_4253,BRAND_5239,Apr,10,1687318.0388106285
COUNTRY_4253,BRAND_5239,May,11,1637950.2791410284
COUNTRY_4253,BRAND_5239,Jun,12,1503723.7139586322
COUNTRY_4253,BRAND_5239,Jul,13,1665435.6054256917
COUNTRY_4253,BRAND_5239,Aug,14,1672522.2041285515
COUNTRY_4253,BRAND_5239,Sep,15,1833917.6700146573
COUNTRY_4253,BRAND_5239,Oct,16,1601206.0166290505
COUNTRY_4253,BRAND_5239,Nov,17,1586842.0542227954
COUNTRY_4253,BRAND_5239,Dec,18,1729812.3809882223
COUNTRY_4253,BRAND_5239,Jan,19,1558887.0353895586
COUNTRY_4253,BRAND_5239,Feb,20,1592815.138230601
COUNTRY_4253,BRAND_5239,Mar,21,1441530.1832110083
COUNTRY_4253,BRAND_5239,Apr,22,1567871.5011903737
COUNTRY_4253,BRAND_5239,May,23,1547051.6805837122
COUNTRY_4253,BRAND_877B,Jun,-24,2316424.773965412
COUNTRY_4253,BRAND_877B,Jul,-23,2357904.4622621373
COUNTRY_4253,BRAND_877B,Aug,-22,2233094.2351732044
COUNTRY_4253,BRAND_877B,Sep,-21,2316040.099461355
COUNTRY_4253,BRAND_877B,Oct,-20,2307689.4204914877
COUNTRY_4253,BRAND_877B,Nov,-19,2469590.6970575154
COUNTRY_4253,BRAND_877B,Dec,-18,2505212.8063392327
COUNTRY_4253,BRAND_877B,Jan,-17,2549739.9527885383
COUNTRY_4253,BRAND_877B,Feb,-16,2389645.37074339
COUNTRY_4253,BRAND_877B,Mar,-15,2566856.14976106
COUNTRY_4253,BRAND_877B,Apr,-14,2544115.3165590484
COUNTRY_4253,BRAND_877B,May,-13,2473552.531630902
COUNTRY_4253,BRAND_877B,Jun,-12,2523575.6840894045
COUNTRY_4253,BRAND_877B,Jul,-11,2412263.7948065368
COUNTRY_4253,BRAND_877B,Aug,-10,2364295.499968125
COUNTRY_4253,BRAND_877B,Sep,-9,2535092.335098125
COUNTRY_4253,BRAND_877B,Oct,-8,2464858.8555172347
COUNTRY_4253,BRAND_877B,Nov,-7,2487876.510827604
COUNTRY_4253,BRAND_877B,Dec,-6,2874158.647142761
COUNTRY_4253,BRAND_877B,Jan,-5,2374360.333171028
COUNTRY_4253,BRAND_877B,Feb,-4,2537235.063833653
COUNTRY_4253,BRAND_877B,Mar,-3,2404910.9216835457
COUNTRY_4253,BRAND_877B,Apr,-2,2361062.716744957
COUNTRY_4253,BRAND_877B,May,-1,3103914.7666382496
COUNTRY_4253,BRAND_877B,Jun,0,2296720.365927402
COUNTRY_4253,BRAND_877B,Jul,1,2362404.971602436
COUNTRY_4253,BRAND_877B,Aug,2,2186789.511328249
COUNTRY_4253,BRAND_877B,Sep,3,2335720.12794476
COUNTRY_4253,BRAND_877B,Oct,4,2027189.088748494
COUNTRY_4253,BRAND_877B,Nov,5,2270700.332096895
COUNTRY_4253,BRAND_877B,Dec,6,2505572.7231305973
COUNTRY_4253,BRAND_877B,Jan,7,2066074.6168427449
COUNTRY_4253,BRAND_877B,Feb,8,1993268.1934146704
COUNTRY_4253,BRAND_877B,Mar,9,2102341.645468428
COUNTRY_4253,BRAND_877B,Apr,10,1927130.5806913297
COUNTRY_4253,BRAND_877B,May,11,1880840.7627770363
COUNTRY_4253,BRAND_877B,Jun,12,1957211.2511136944
COUNTRY_4253,BRAND_877B,Jul,13,2027303.8788952408
COUNTRY_4253,BRAND_877B,Aug,14,1749677.115427746
COUNTRY_4253,BRAND_877B,Sep,15,1761263.2854403916
COUNTRY_4253,BRAND_877B,Oct,16,1716689.792134608
COUNTRY_4253,BRAND_877B,Nov,17,1457240.789455604
COUNTRY_4253,BRAND_877B,Dec,18,1814104.5989044649
COUNTRY_4253,BRAND_877B,Jan,19,1439172.077792277
COUNTRY_4253,BRAND_877B,Feb,20,1523690.5997049806
COUNTRY_4253,BRAND_877B,Mar,21,1662838.6466295745
COUNTRY_4253,BRAND_877B,Apr,22,1578746.6124770278
COUNTRY_4253,BRAND_877B,May,23,1963998.3694362885
COUNTRY_4253,BRAND_425D,Nov,-24,33005.070804195
COUNTRY_4253,BRAND_425D,Dec,-23,40153.45755823261
COUNTRY_4253,BRAND_425D,Jan,-22,57441.366027223296
COUNTRY_4253,BRAND_425D,Feb,-21,33808.931040485564
COUNTRY_4253,BRAND_425D,Mar,-20,54381.17191450778
COUNTRY_4253,BRAND_425D,Apr,-19,50856.152523425626
COUNTRY_4253,BRAND_425D,May,-18,44720.12458370002
COUNTRY_4253,BRAND_425D,Jun,-17,38667.62912361886
COUNTRY_4253,BRAND_425D,Jul,-16,50394.94268786721
COUNTRY_4253,BRAND_425D,Aug,-15,43869.762794387294
COUNTRY_4253,BRAND_425D,Sep,-14,48709.69949038784
COUNTRY_4253,BRAND_425D,Oct,-13,35920.284351466515
COUNTRY_4253,BRAND_425D,Nov,-12,47245.03996884271
COUNTRY_4253,BRAND_425D,Dec,-11,37793.29824029611
COUNTRY_4253,BRAND_425D,Jan,-10,42591.48088034017
COUNTRY_4253,BRAND_425D,Feb,-9,47532.25007940672
COUNTRY_4253,BRAND_425D,Mar,-8,43601.01078987392
COUNTRY_4253,BRAND_425D,Apr,-7,38781.88533903824
COUNTRY_4253,BRAND_425D,May,-6,51530.13041736651
COUNTRY_4253,BRAND_425D,Jun,-5,55716.23821861503
COUNTRY_4253,BRAND_425D,Jul,-4,55193.626177752296
COUNTRY_4253,BRAND_425D,Aug,-3,62318.41864781297
COUNTRY_4253,BRAND_425D,Sep,-2,49744.40542817875
COUNTRY_4253,BRAND_425D,Oct,-1,39411.82875409706
COUNTRY_4253,BRAND_425D,Nov,0,39826.84412292043
COUNTRY_4253,BRAND_425D,Dec,1,53507.26587454705
COUNTRY_4253,BRAND_425D,Jan,2,46664.70572221044
COUNTRY_4253,BRAND_425D,Feb,3,47374.640516481006
COUNTRY_4253,BRAND_425D,Mar,4,44164.12407790635
COUNTRY_4253,BRAND_425D,Apr,5,48075.58689821558
COUNTRY_4253,BRAND_425D,May,6,37273.65501294452
COUNTRY_4253,BRAND_425D,Jun,7,36958.24485942997
COUNTRY_4253,BRAND_425D,Jul,8,38473.51197532276
COUNTRY_4253,BRAND_425D,Aug,9,51029.01197035877
COUNTRY_4253,BRAND_425D,Sep,10,40362.32930201296
COUNTRY_4253,BRAND_425D,Oct,11,33817.4908954239
COUNTRY_4253,BRAND_425D,Nov,12,29539.790737047668
COUNTRY_4253,BRAND_425D,Dec,13,45519.669445556014
COUNTRY_4253,BRAND_425D,Jan,14,36502.24200261397
COUNTRY_4253,BRAND_425D,Feb,15,36363.68191315072
COUNTRY_4253,BRAND_425D,Mar,16,45077.48439666021
COUNTRY_4253,BRAND_425D,Apr,17,33640.92849727904
COUNTRY_4253,BRAND_425D,May,18,41958.3177143736
COUNTRY_4253,BRAND_425D,Jun,19,35638.39429146544
COUNTRY_4253,BRAND_425D,Jul,20,40407.03281166255
COUNTRY_4253,BRAND_425D,Aug,21,28983.46508578342
COUNTRY_4253,BRAND_425D,Sep,22,37520.04720759494
COUNTRY_4253,BRAND_425D,Oct,23,40284.53624402044
COUNTRY_4253,BRAND_7BF3,Oct,-24,84727.20425794965
COUNTRY_4253,BRAND_7BF3,Nov,-23,99048.28154512172
COUNTRY_4253,BRAND_7BF3,Dec,-22,90632.9544862157
COUNTRY_4253,BRAND_7BF3,Jan,-21,101018.8296002358
COUNTRY_4253,BRAND_7BF3,Feb,-20,106566.77849459708
COUNTRY_4253,BRAND_7BF3,Mar,-19,103067.03534874711
COUNTRY_4253,BRAND_7BF3,Apr,-18,114418.39191602753
COUNTRY_4253,BRAND_7BF3,May,-17,113331.34283495616
COUNTRY_4253,BRAND_7BF3,Jun,-16,119436.01132999864
COUNTRY_4253,BRAND_7BF3,Jul,-15,121650.71574048634
COUNTRY_4253,BRAND_7BF3,Aug,-14,115715.21803438432
COUNTRY_4253,BRAND_7BF3,Sep,-13,120131.44605232206
COUNTRY_4253,BRAND_7BF3,Oct,-12,79336.13547565408
COUNTRY_4253,BRAND_7BF3,Nov,-11,94945.08080315524
COUNTRY_4253,BRAND_7BF3,Dec,-10,113189.5082765153
COUNTRY_4253,BRAND_7BF3,Jan,-9,106900.4562560002
COUNTRY_4253,BRAND_7BF3,Feb,-8,101545.86068243968
COUNTRY_4253,BRAND_7BF3,Mar,-7,115384.5
COUNTRY_4253,BRAND_7BF3,Apr,-6,157773.2410922185
COUNTRY_4253,BRAND_7BF3,May,-5,125124.21423543604
COUNTRY_4253,BRAND_7BF3,Jun,-4,106652.67343502442
COUNTRY_4253,BRAND_7BF3,Jul,-3,111033.74759492952
COUNTRY_4253,BRAND_7BF3,Aug,-2,103339.67069900394
COUNTRY_4253,BRAND_7BF3,Sep,-1,114372.95323587002
COUNTRY_4253,BRAND_7BF3,Oct,0,71911.90434476714
COUNTRY_4253,BRAND_7BF3,Nov,1,78182.24617615063
COUNTRY_4253,BRAND_7BF3,Dec,2,104820.52895573428
COUNTRY_4253,BRAND_7BF3,Jan,3,78968.34751360469
COUNTRY_4253,BRAND_7BF3,Feb,4,78850.8218588496
COUNTRY_4253,BRAND_7BF3,Mar,5,30929.25767684985
COUNTRY_4253,BRAND_7BF3,Apr,6,5687.944182589568
COUNTRY_4253,BRAND_7BF3,May,7,5419.851494395742
COUNTRY_4253,BRAND_7BF3,Jun,8,63551.535138630505
COUNTRY_4253,BRAND_7BF3,Jul,9,51995.45612947497
COUNTRY_4253,BRAND_7BF3,Aug,10,62999.19467109208
COUNTRY_4253,BRAND_7BF3,Sep,11,56913.19210155273
COUNTRY_4253,BRAND_7BF3,Oct,12,42761.47968204699
COUNTRY_4253,BRAND_7BF3,Nov,13,48221.436657261984
COUNTRY_4253,BRAND_7BF3,Dec,14,58302.79884880699
COUNTRY_4253,BRAND_7BF3,Jan,15,37124.55400189433
COUNTRY_4253,BRAND_7BF3,Feb,16,43779.838396862666
COUNTRY_4253,BRAND_7BF3,Mar,17,54246.640764443175
COUNTRY_4253,BRAND_7BF3,Apr,18,51927.49944863327
COUNTRY_4253,BRAND_7BF3,May,19,48106.99381040572
COUNTRY_4253,BRAND_7BF3,Jun,20,36419.40183171164
COUNTRY_4253,BRAND_7BF3,Jul,21,36819.009213060745
COUNTRY_4253,BRAND_7BF3,Aug,22,35898.82050115619
COUNTRY_4253,BRAND_7BF3,Sep,23,39809.48463784783
COUNTRY_4253,BRAND_127A,Jun,-24,11610.96728219738
COUNTRY_4253,BRAND_127A,Jul,-23,7927.445020021618
COUNTRY_4253,BRAND_127A,Aug,-22,14065.670094433017
COUNTRY_4253,BRAND_127A,Sep,-21,8224.324661207984
COUNTRY_4253,BRAND_127A,Oct,-20,5122.415324561895
COUNTRY_4253,BRAND_127A,Nov,-19,6177.650668998796
COUNTRY_4253,BRAND_127A,Dec,-18,11964.503807221545
COUNTRY_4253,BRAND_127A,Jan,-17,11196.938981642184
COUNTRY_4253,BRAND_127A,Feb,-16,34339.54235456875
COUNTRY_4253,BRAND_127A,Mar,-15,13651.233695098994
COUNTRY_4253,BRAND_127A,Apr,-14,10745.1436829501
COUNTRY_4253,BRAND_127A,May,-13,12332.870373665586
COUNTRY_4253,BRAND_127A,Jun,-12,12064.890591909732
COUNTRY_4253,BRAND_127A,Jul,-11,17514.268361492806
COUNTRY_4253,BRAND_127A,Aug,-10,11281.956246012134
COUNTRY_4253,BRAND_127A,Sep,-9,9352.450587807203
COUNTRY_4253,BRAND_127A,Oct,-8,16371.004980075224
COUNTRY_4253,BRAND_127A,Nov,-7,6932.0154029561645
COUNTRY_4253,BRAND_127A,Dec,-6,14033.484247001505
COUNTRY_4253,BRAND_127A,Jan,-5,24074.61145774896
COUNTRY_4253,BRAND_127A,Feb,-4,13643.906687995104
COUNTRY_4253,BRAND_127A,Mar,-3,25640.99636706249
COUNTRY_4253,BRAND_127A,Apr,-2,10505.724648415831
COUNTRY_4253,BRAND_127A,May,-1,8085.499916528931
COUNTRY_4253,BRAND_127A,Jun,0,6247.351256118065
COUNTRY_4253,BRAND_127A,Jul,1,16957.23982720069
COUNTRY_4253,BRAND_127A,Aug,2,11525.04604409298
COUNTRY_4253,BRAND_127A,Sep,3,5252.44914818256
COUNTRY_4253,BRAND_127A,Oct,4,7108.275122736194
COUNTRY_4253,BRAND_127A,Nov,5,4413.4734641439045
COUNTRY_4253,BRAND_127A,Dec,6,6320.246372763832
COUNTRY_4253,BRAND_127A,Jan,7,3034.949255349743
COUNTRY_4253,BRAND_127A,Feb,8,3142.294732601714
COUNTRY_4253,BRAND_127A,Mar,9,8144.734017080828
COUNTRY_4253,BRAND_127A,Apr,10,7025.871815561028
COUNTRY_4253,BRAND_127A,May,11,5405.830910228643
COUNTRY_4253,BRAND_127A,Jun,12,7023.351867362234
COUNTRY_4253,BRAND_127A,Jul,13,5513.916799949552
COUNTRY_4253,BRAND_127A,Aug,14,5302.549747303789
COUNTRY_4253,BRAND_127A,Sep,15,5483.232408758423
COUNTRY_4253,BRAND_127A,Oct,16,5062.603344375769
COUNTRY_4253,BRAND_127A,Nov,17,5153.674119411498
COUNTRY_4253,BRAND_127A,Dec,18,5956.245484514638
COUNTRY_4253,BRAND_127A,Jan,19,3815.118270666196
COUNTRY_4253,BRAND_127A,Feb,20,4969.419896482635
COUNTRY_4253,BRAND_127A,Mar,21,4179.831499011419
COUNTRY_4253,BRAND_127A,Apr,22,3591.8384548242743
COUNTRY_4253,BRAND_127A,May,23,4993.102543361679
COUNTRY_4253,BRAND_A84E,Feb,-24,3861940.195276775
COUNTRY_4253,BRAND_A84E,Mar,-23,3773693.953125064
COUNTRY_4253,BRAND_A84E,Apr,-22,4031977.210610078
COUNTRY_4253,BRAND_A84E,May,-21,4077142.8255653554
COUNTRY_4253,BRAND_A84E,Jun,-20,4129868.687494282
COUNTRY_4253,BRAND_A84E,Jul,-19,4229988.982174839
COUNTRY_4253,BRAND_A84E,Aug,-18,4037315.724580455
COUNTRY_4253,BRAND_A84E,Sep,-17,4041193.707898056
COUNTRY_4253,BRAND_A84E,Oct,-16,3789088.432627391
COUNTRY_4253,BRAND_A84E,Nov,-15,3825697.915307216
COUNTRY_4253,BRAND_A84E,Dec,-14,3921549.639964155
COUNTRY_4253,BRAND_A84E,Jan,-13,3714672.413264244
COUNTRY_4253,BRAND_A84E,Feb,-12,3708307.001859381
COUNTRY_4253,BRAND_A84E,Mar,-11,3786293.252655047
COUNTRY_4253,BRAND_A84E,Apr,-10,4479874.848170262
COUNTRY_4253,BRAND_A84E,May,-9,4090682.553309262
COUNTRY_4253,BRAND_A84E,Jun,-8,3920940.770446053
COUNTRY_4253,BRAND_A84E,Jul,-7,3997621.6633997606
COUNTRY_4253,BRAND_A84E,Aug,-6,3902361.451196196
COUNTRY_4253,BRAND_A84E,Sep,-5,3963672.203086567
COUNTRY_4253,BRAND_A84E,Oct,-4,3820357.015391506
COUNTRY_4253,BRAND_A84E,Nov,-3,3502428.628874202
COUNTRY_4253,BRAND_A84E,Dec,-2,4527126.94406438
COUNTRY_4253,BRAND_A84E,Jan,-1,3612817.685179323
COUNTRY_4253,BRAND_A84E,Feb,0,3738856.0970358658
COUNTRY_4253,BRAND_A84E,Mar,1,3703782.676591873
COUNTRY_4253,BRAND_A84E,Apr,2,3786441.51990652
COUNTRY_4253,BRAND_A84E,May,3,3381091.964115182
COUNTRY_4253,BRAND_A84E,Jun,4,3577602.940060869
COUNTRY_4253,BRAND_A84E,Jul,5,3457676.520646987
COUNTRY_4253,BRAND_A84E,Aug,6,3240636.207037025
COUNTRY_4253,BRAND_A84E,Sep,7,3631172.6892950735
COUNTRY_4253,BRAND_A84E,Oct,8,3065323.1036595176
COUNTRY_4253,BRAND_A84E,Nov,9,3076995.3505380456
COUNTRY_4253,BRAND_A84E,Dec,10,3595655.6199204205
COUNTRY_4253,BRAND_A84E,Jan,11,2966254.6239839685
COUNTRY_4253,BRAND_A84E,Feb,12,3094981.1214097003
COUNTRY_4253,BRAND_A84E,Mar,13,3055164.861342759
COUNTRY_4253,BRAND_A84E,Apr,14,3097553.30911706
COUNTRY_4253,BRAND_A84E,May,15,3196129.1594901
COUNTRY_4253,BRAND_A84E,Jun,16,3060201.727578137
COUNTRY_4253,BRAND_A84E,Jul,17,3168558.392504872
COUNTRY_4253,BRAND_A84E,Aug,18,3012022.527183684
COUNTRY_4253,BRAND_A84E,Sep,19,3017870.299632688
COUNTRY_4253,BRAND_A84E,Oct,20,2668727.993029427
COUNTRY_4253,BRAND_A84E,Nov,21,2477205.66627204
COUNTRY_4253,BRAND_A84E,Dec,22,3174372.813796026
COUNTRY_4253,BRAND_A84E,Jan,23,2340237.034877224
COUNTRY_4253,BRAND_9925,May,-24,702224.7557399215
COUNTRY_4253,BRAND_9925,Jun,-23,632233.8200657722
COUNTRY_4253,BRAND_9925,Jul,-22,819207.5857146786
COUNTRY_4253,BRAND_9925,Aug,-21,655765.4858072111
COUNTRY_4253,BRAND_9925,Sep,-20,720667.647659048
COUNTRY_4253,BRAND_9925,Oct,-19,629676.1950038191
COUNTRY_4253,BRAND_9925,Nov,-18,710607.302062528
COUNTRY_4253,BRAND_9925,Dec,-17,801397.767026865
COUNTRY_4253,BRAND_9925,Jan,-16,652484.6512699438
COUNTRY_4253,BRAND_9925,Feb,-15,928806.2270249006
COUNTRY_4253,BRAND_9925,Mar,-14,618564.0
COUNTRY_4253,BRAND_9925,Apr,-13,846801.4752349942
COUNTRY_4253,BRAND_9925,May,-12,717404.488767464
COUNTRY_4253,BRAND_9925,Jun,-11,682209.297268568
COUNTRY_4253,BRAND_9925,Jul,-10,824399.2800684423
COUNTRY_4253,BRAND_9925,Aug,-9,619173.3857230683
COUNTRY_4253,BRAND_9925,Sep,-8,714093.6586204626
COUNTRY_4253,BRAND_9925,Oct,-7,615936.4262141308
COUNTRY_4253,BRAND_9925,Nov,-6,653879.8895165799
COUNTRY_4253,BRAND_9925,Dec,-5,769560.7944556633
COUNTRY_4253,BRAND_9925,Jan,-4,775886.3082677759
COUNTRY_4253,BRAND_9925,Feb,-3,711289.4447103438
COUNTRY_4253,BRAND_9925,Mar,-2,864856.3148065263
COUNTRY_4253,BRAND_9925,Apr,-1,800067.5744596835
COUNTRY_4253,BRAND_9925,May,0,664845.5786493871
COUNTRY_4253,BRAND_9925,Jun,1,700233.9329707741
COUNTRY_4253,BRAND_9925,Jul,2,732186.0
COUNTRY_4253,BRAND_9925,Aug,3,618962.8918510117
COUNTRY_4253,BRAND_9925,Sep,4,628050.5264787029
COUNTRY_4253,BRAND_9925,Oct,5,473502.3798621321
COUNTRY_4253,BRAND_9925,Nov,6,600247.5492862593
COUNTRY_4253,BRAND_9925,Dec,7,698304.8956044227
COUNTRY_4253,BRAND_9925,Jan,8,552889.4694745941
COUNTRY_4253,BRAND_9925,Feb,9,560245.4383208043
COUNTRY_4253,BRAND_9925,Mar,10,496148.3582596938
COUNTRY_4253,BRAND_9925,Apr,11,594955.4734368986
COUNTRY_4253,BRAND_9925,May,12,690458.6131670598
COUNTRY_4253,BRAND_9925,Jun,13,521913.30622570857
COUNTRY_4253,BRAND_9925,Jul,14,578117.4957910256
COUNTRY_4253,BRAND_9925,Aug,15,693855.5478246285
COUNTRY_4253,BRAND_9925,Sep,16,643621.0632884045
COUNTRY_4253,BRAND_9925,Oct,17,477075.6244218591
COUNTRY_4253,BRAND_9925,Nov,18,461075.9296426173
COUNTRY_4253,BRAND_9925,Dec,19,610079.2337730643
COUNTRY_4253,BRAND_9925,Jan,20,499637.4077356663
